Unnamed: 0,A2M (2),ABCB1 (5243)
ACH-002024,0.1168521771609694,-0.3675853041366843
ACH-002029,0.051692430374584,-0.0839923961726982
ACH-002035,0.2102842759561828,-0.2409407955858446
ACH-002045,-0.0375905040081905,0.0680985177136032
ACH-002046,-0.0334333955369977,-0.1458529204128802
ACH-002059,0.1541390851213565,-0.0772605254200055
ACH-002066,0.1373655432139678,-0.1036736230150341
ACH-002142,-0.0225085045458561,-0.1578329134753289
ACH-002215,-0.0205846411265006,-0.123145113555143
ACH-002249,0.1575806044632272,-0.2473616678771278
ACH-002282,0.0489751606371896,0.0742473619626649
ACH-002295,0.0868168661978697,-0.1903955008377491
ACH-002485,0.0101799257550675,0.0169702229661997
ACH-002526,-0.098566120367467,0.1131415843969818
ACH-002528,-0.0210384408648508,-0.0756382337694505
ACH-002659,-0.0563766796588861,-0.1940842541265878
ACH-002660,0.2204457468389442,-0.1516927016689939
ACH-002664,0.085350409331041,-0.178019590653776
ACH-002672,0.0363671492380825,-0.1019959286373734
ACH-002792,0.0440330504720844,-0.0607510885552715
ACH-002922,-0.0493236740791795,-0.0735765612127841
ACH-000009,0.0337238317074668,-0.0447832461876593
ACH-000021,-0.0603216328977244,-0.1741109678275813
ACH-000025,-0.0593059549813795,-0.0283228405313104
ACH-000037,-0.0509522380119977,-0.2129693328798994
ACH-000075,0.1344920952884324,-0.2701650885540226
ACH-000138,-0.0753191688826999,-0.1230185537909327
ACH-000211,0.1256161679239733,-0.2329685755999859
ACH-000215,0.037144808656957,-0.0102843452843506
ACH-000232,0.1268181705175202,-0.0902335725211233
ACH-000256,0.0374542442338368,-0.2998118248724694
ACH-000265,-0.0445250333205754,0.0272558534243123
ACH-000268,0.0342965888899711,0.1217931860439362
ACH-000269,0.2972658047184172,-0.4152643989443374
ACH-000273,-0.0384584824366154,0.0332696018594461
ACH-000281,0.1155864316833086,-0.2382525481969067
ACH-000307,0.0690738760506319,-0.143039009409036
ACH-000315,-0.03117852438089,-0.0127879707645855
ACH-000317,0.0345558624907072,-0.1390435809379015
ACH-000324,0.0550694899702902,-0.0215718832840233
ACH-000346,0.0199918939057416,-0.1975426566468351
ACH-000355,-0.3856420662469551,-0.0410290507574789
ACH-000362,0.0616214201826649,-0.0270163009781343
ACH-000364,0.0006790252888468,0.0890110585168913
ACH-000401,-0.1518580964611952,0.2783920951262739
ACH-000405,0.1835131800754472,-0.2064398245466909
ACH-000408,0.0986358260757333,-0.3970639997633889
ACH-000481,0.1165553729963215,-0.0977464734534955
ACH-000500,-0.1352312421106275,-0.0011115189700474
ACH-000517,0.0455464380706178,-0.1133369147841969
ACH-000541,-0.0480624379877713,0.1054696303363261
ACH-000550,0.1831398863783423,-0.1085428190808124
ACH-000562,0.0951789210311409,0.149998475260929
ACH-000591,0.0068231731839449,-0.2022983682328009
ACH-000621,-0.0137497651451906,-0.1548616884999373
ACH-000645,0.0945296816612214,-0.0707592967692746
ACH-000673,0.0817377879067706,-0.0753807542741678
ACH-000684,-0.0656093134148733,-0.304992503811251
ACH-000696,-0.0244061285580137,-0.075350626716928
ACH-000698,0.0884980066630628,0.1113216151281375
ACH-000725,0.0268957765135624,-0.3011679052737001
ACH-000734,0.0600921558603463,-0.0898023492223054
ACH-000754,0.0798560407231919,-0.1464544482023194
ACH-000758,0.0032283238051384,-0.0465222711527676
ACH-000769,-0.2130709882395928,-0.3446645882335589
ACH-000802,-0.0610336204425083,-0.1072654940587692
ACH-000804,-0.0008279909856385,-0.0116058439349084
ACH-000833,0.2236324530881585,-0.0145082419572477
ACH-000836,0.0738732909866057,-0.1227616923157328
ACH-000856,-0.002741859786126,0.1404401431674513
ACH-000869,-0.0705728604733503,-0.2824352243066822
ACH-000887,0.0449828361832108,-0.2351157093907329
ACH-000898,0.0658610981389338,-0.053133482114885
ACH-000901,-0.0212910323656777,-0.1080299099266614
ACH-000946,0.0583469334088446,-0.1012593966085223
ACH-000976,-0.1011167387171948,-0.3371229995331718
ACH-001016,0.116835590290174,-0.1117639527611482
ACH-001039,-0.031315262768194,0.4989680336072198
ACH-001107,-0.004892483067746,-0.0521895818871138
ACH-001196,-0.1305963102984616,0.0401045510185067
ACH-001197,0.1367864899091911,0.0347596366095139
ACH-001301,0.1151392614523323,-0.2840803248766745
ACH-001344,0.0087156844866011,-0.1622666386084863
ACH-001345,-0.0169224985887708,-0.1262613455573375
ACH-001360,0.0224220104525087,-0.2158569417676477
ACH-001388,0.0069238423530882,-0.1719501610766015
ACH-001415,-0.0235709312732277,-0.0977420654772387
ACH-001421,0.1306864182081861,-0.0443314617624644
ACH-001450,-0.154480721765242,-0.1539015991881225
ACH-001494,0.0116879863400453,-0.0827476245875769
ACH-001496,0.0205111481908251,-0.141132720722458
ACH-001500,0.1480622239846,-0.1071687606290908
ACH-001509,-0.0809857837315869,0.0096349661150906
ACH-001517,0.1022144780408896,-0.1850914107857775
ACH-001538,-0.1225807876999883,-0.0212358839060925
ACH-001543,0.06707865120676,-0.182887285718581
ACH-001613,-0.2049172099291568,-0.0614234977733707
ACH-001616,0.1165508818282241,-0.0326832450006753
ACH-001651,-0.0946099643642072,-0.1416111691344191
ACH-001662,-0.1767314661394782,-0.0860739821087048
ACH-001668,0.1529051210491381,-0.366860010946506
ACH-001685,0.0106764232020304,0.0445391087209971
ACH-001719,-0.0397482486911028,-0.1243561005130744
ACH-001765,-0.0470615880029957,-0.0844093978120154
ACH-001786,0.1167211048976084,-0.1167537732190734
ACH-001820,0.1221941375343171,0.0711063340897751
ACH-001848,-0.0207009451996699,-0.0010445156906687
ACH-001977,0.1122118135274072,-0.2653383607667238
ACH-002018,0.0062043714540543,-0.0591050620538636
ACH-002069,0.1256282392439384,-0.2619975743320169
ACH-002202,0.2608242767544838,-0.3693830001279219
ACH-002269,0.0882664366358955,-0.0834272842239318
ACH-002285,0.0087589165944143,0.0869000133899443
ACH-002490,0.133286709024554,-0.3860258566850905
ACH-002687,0.1199310866557822,-0.1241838591674326
ACH-002708,0.0482924697256205,-0.159600214206596
ACH-002782,0.0656034827169246,-0.0750152757767331
ACH-002785,0.0259327537137243,-0.1067515951333678
ACH-003012,0.097809193213241,-0.1969762709138227
